compound,user_compound_id,smiles,purity_pct,molecular_weight,log_p,tpsa,inchi_key,num_rotatable_bonds,num_h_acceptors,num_h_donors,num_atoms,num_bonds
40ac9ce1-89eb-4421-8184-ba3c1d790b99,9318363,CCS(=O)(=O)N1N=C(c2cccc(NS(C)(=O)=O)c2)CC1c1ccccc1,,407.52,2.56,95.91,YVAQAMFCMYPMAO-UHFFFAOYSA-N,6,5,1,27,29
1618e3d0-6622-4142-b56f-7882535f822e,9314184,O=C(c1ccc(-n2c(SCc3ccc(Cl)cc3)nc3ccccc3c2=O)cc1)N1CCOCC1,,492.0,4.8,64.43,HIOPFPUFUDWTHM-UHFFFAOYSA-N,5,6,0,34,38
b4dc1704-3d6b-4293-a389-70e1a112894b,9320945,COc1ccccc1-c1c(C)oc2c(CN(C)C)c(O)ccc2c1=O,,339.39,3.54,62.91,CVCZPHJLADEJMU-UHFFFAOYSA-N,4,5,1,25,27
7ead74b7-ce8b-4dc9-bd6d-c3582283aef9,9315502,CN(CC1CCNCC1)S(=O)(=O)C1CC1.Cl,,268.81,0.83,49.41,YZEMERAUKDALJE-UHFFFAOYSA-N,4,3,1,16,16
9f46e289-7a2c-4117-8487-1630a41565d7,9320856,Cc1ccccc1NC(=O)CSc1nnc(-c2ccccc2)n1N,,339.42,2.7,85.83,RPTICTKCHAHSNV-UHFFFAOYSA-N,5,6,2,24,26
3f9bb619-ee15-4a23-bb4b-f37150ab71a2,9321761,COc1cc(C(=O)OCC(=O)Nc2cc(C)ccc2C)cc(OC)c1OC,,373.4,3.12,83.09,QJCRTXZVYXTKBO-UHFFFAOYSA-N,7,6,1,27,28
cdead4a2-a2ad-4529-b68a-e7a081bf02a1,9319187,COc1cc(/C=C(\C#N)C(=O)Nc2ccccc2Cl)cc(OC)c1OC,,372.81,3.91,80.58,JHJAJYKPRSGGOG-MDWZMJQESA-N,6,5,1,26,27
6f1ef620-869d-46a7-a98a-b349dc5b678f,8633060,CN(C)C(O)=Nc1cccc(-c2ccc(N(C)C)cc2)c1,,283.38,3.53,39.07,AWOPBSAJHCUSAS-UHFFFAOYSA-N,3,2,1,21,22
8c79d08b-d9ee-4847-9e01-fa2734e2bcd7,9320221,COCCNC(=O)c1ccc2c(=O)n(CCc3ccc(OC)c(OC)c3)c(=S)[nH]c2c1,,443.52,2.7,94.58,JDLHVIKBXYYLCT-UHFFFAOYSA-N,9,7,2,31,33
c3bc9d28-afc4-4d70-8a10-4ce2964b7141,9313732,COc1ccccc1NC(=O)N(Cc1nnc2n1CCCCC2)c1ccccc1,,391.48,4.25,72.28,QBMVMOZGHRAPRZ-UHFFFAOYSA-N,5,5,1,29,32
cf7ffdcc-d05d-4913-bd70-9fb9d1c07461,9319831,CCOC(=O)C(=O)NCC1CN(c2ccccc2)C(=O)O1,,292.29,0.69,84.94,GFCQKYHYZBZDSP-UHFFFAOYSA-N,4,5,1,21,22
c8adf13d-515d-42c1-8983-8a040f2e2994,9320100,C#CCSc1nc(=O)n2cc(C)ccc2n1,,231.28,1.12,47.26,YIFZGZMNLYYJSJ-UHFFFAOYSA-N,2,5,0,16,17
72fc1594-505c-44ac-b0c4-1ab250316ca5,9316252,Cc1ncnc(OCC2CCN(C(=O)C3CCC(=O)NC3)CC2)c1C,,346.43,1.24,84.42,XZAQPNWONSGDCO-UHFFFAOYSA-N,4,5,1,25,27
e43c213f-de9d-4ee4-9cfa-0c1017ddc7e5,9319694,CCOc1ccc(Cl)cc1S(=O)(=O)Oc1ccccc1NC(C)=O,,369.83,3.46,81.7,HPJGHHLJZBGTTL-UHFFFAOYSA-N,6,5,1,24,25
54272359-6e1d-47ab-8d5d-9b569852902b,1306892,O=C(O)c1cc(=O)c2ccccc2[nH]1,,189.17,1.23,70.16,HCZHHEIFKROPDY-UHFFFAOYSA-N,1,2,2,14,15
b18a1b82-3689-475b-af98-bd835b0c246d,9320569,CC(C)(C)c1ccccc1OC(=O)c1ccccc1,,254.33,4.2,26.3,SWTXCFRGFIERJP-UHFFFAOYSA-N,2,2,0,19,20
950f22f0-d502-4e27-b87f-911e3e7cbc6f,9319021,CC(=O)COc1ccc2c(c1)O/C(=C\c1ccc(Cl)cc1Cl)C2=O,,363.2,4.58,52.6,OGDYMTXCSXPAKB-FMQZQXMHSA-N,4,4,0,24,26
8eaf13fb-1c35-4604-955c-a6251f8d3e75,9316873,O=C(/C=C/c1cccc(F)c1)c1ccccc1,,226.25,3.72,17.07,HMPMIRDTAXRDAQ-MDZDMXLPSA-N,3,1,0,17,18
7985c5ad-1296-4a0d-95f9-44ad87d861d9,9315793,CC(C)C(=O)NCCc1nc2ccccc2n1CCC1CCCCC1,,341.5,4.32,46.92,ZINDADNBOCUNCM-UHFFFAOYSA-N,7,3,1,25,27
c15e5ba8-b462-4b7a-a47d-d648d5774b6d,8632929,Br.COc1ccc(-c2ccc(=N)n(CCCC(=O)O)n2)cc1,,368.23,2.48,88.2,GFZHNFOGCMEYTA-UHFFFAOYSA-N,6,5,2,22,22
2ab2f260-9d18-4433-9d18-e3ed239cb06c,9316978,C#CCn1/c(=N/C(=O)c2ccccc2)sc2cccc(OCC)c21,,336.42,3.48,43.59,NBDZWKYYCITPJJ-VXPUYCOJSA-N,4,4,0,24,26
f119771b-b905-4a4a-9d35-28d10e03752a,9319908,CCCOC(=O)c1ccc(Oc2coc3cc(OC(=O)N(C)C)ccc3c2=O)cc1,,411.41,4.21,95.28,URIMQRRBIINFLE-UHFFFAOYSA-N,6,7,0,30,32
78d624c0-63d5-4990-9ec0-f962a6f45552,9314037,O=C(C1CCOC1)N1CCC(c2ccc3c(c2)CCO3)C1,,287.36,1.97,38.77,KKZLRMIXTVIXCO-UHFFFAOYSA-N,2,3,0,21,24
32eda5ee-330c-4505-8b1a-c3705f1ec80b,9315915,CCc1ncnc(N2CCNC(=O)C2)c1F,,224.24,0.11,58.12,SAVNILMQPYTPEM-UHFFFAOYSA-N,2,4,1,16,17
26fe8ab6-a348-4c69-9d01-2ca41de3cb33,9319634,O=C(CC1NCCNC1=O)Nc1cccc(C(F)(F)F)c1,,301.27,1.12,70.23,FHLYLZNGEHIKDQ-UHFFFAOYSA-N,3,3,3,21,22
08cebb43-de87-4b8e-84e6-dc193116ee55,9313100,O=C(Nc1ccc(-c2ccncc2)nc1)NC1CCCC1,,282.35,3.21,66.91,QVEDOHJPCMIEKI-UHFFFAOYSA-N,3,3,2,21,23
f95267c9-9b57-4b50-af4e-267679a52736,8799972,Nc1nc2cc(-c3ccc4ncc(C(=O)N5CCOCC5)n4c3)ccc2o1,,363.38,2.2,98.89,BLGWHBSBBJNKJO-UHFFFAOYSA-N,2,7,1,27,31
8962b37c-7162-4540-b546-327974618bb0,8633656,Cl.NN=c1[nH]ncc2ccccc12,,196.64,0.76,67.06,ZUXNZUWOTSUBMN-UHFFFAOYSA-N,0,3,2,13,13
fef3e3f6-6c66-4b75-97e2-09823185f40c,9320533,CC1CCN(C(=S)c2ccc(-c3ccc(Cl)cc3Cl)o2)CC1,,354.3,5.66,16.38,DADSUKDVNXPZJC-UHFFFAOYSA-N,2,2,0,22,24
e106559c-0ca4-4c93-9a7e-91cc773c6dc5,9320582,Cn1c(S)nc2ccccc21,,164.23,1.86,17.82,CDNHLXOFELOEOL-UHFFFAOYSA-N,0,3,1,11,12
e91ac8bd-7250-4730-9f0d-a05ee9264d52,9319135,COC(=O)COc1ccc2c(c1)O/C(=C\c1ccc(OC)c(OC)c1OC)C2=O,,400.38,2.88,89.52,VYLOGTLEYUBRSC-MFOYZWKCSA-N,7,8,0,29,31
732b7973-9aec-4cc7-98f8-a06ff5af8f33,9322602,COC(=O)C(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,,324.33,3.4,65.74,WSKITRCJXGSZJN-UHFFFAOYSA-N,4,5,0,24,26
fcd77cb3-3b25-4fbf-9cdd-764e3ddd0feb,9315995,Cc1cn2nnc(C(=O)NCCc3ccncc3)c2c(=O)[nH]1,,298.31,0.09,105.04,CMSOSRBPRCHUJO-UHFFFAOYSA-N,4,6,2,22,24
dbf8b2a7-a3fb-4fc1-8c5f-07d9697584e1,8633593,N=c1nc(O)c2ncc(O)nc2[nH]1,,179.14,-0.76,118.77,GLKCOBIIZKYKFN-UHFFFAOYSA-N,0,6,4,13,14
2b2e10f3-8c5a-4e62-8d77-3a334eb51f7e,9317450,O=C(CBr)c1ccc([N+](=O)[O-])cc1,,244.04,2.17,60.21,MBUPVGIGAMCMBT-UHFFFAOYSA-N,3,3,0,13,13
a5a3cac2-99d8-4471-adb3-3dbab21c1796,9320058,CCNC(=O)C(=O)Nc1ccc(C)cc1[N+](=O)[O-],,251.24,0.98,101.34,GEEYTPLGYQEPNF-UHFFFAOYSA-N,3,4,2,18,18
071333d6-ad5c-4309-890e-2455d7d046db,9319860,CC(C)CCn1c(S(=O)(=O)O)nc2ccccc21,,268.34,2.33,72.19,GMFUJBCDPRSFMV-UHFFFAOYSA-N,4,4,1,18,19
c78fa93d-a56b-4463-a379-375843e495b5,9313969,O=C(c1ccccc1)N1CCN(c2nc3ccccc3s2)CC1,,323.42,3.26,36.44,AZFGGVGYUUFNQP-UHFFFAOYSA-N,2,4,0,23,26
34d53fb7-b45e-419a-b095-3a91c6b31f9e,9320826,O=C(CCn1c(=S)oc2ccccc21)Nc1ccc(F)cc1,,316.36,4.13,47.17,HMDDULRXDXWGEQ-UHFFFAOYSA-N,4,4,1,22,24
b2ecc269-0420-4996-bb75-2d9d36233371,9319157,CC(=O)Nc1ccc(S(=O)(=O)Nc2nccc(C)n2)cc1,,306.35,1.54,101.05,PHFJZKMLXDFUNB-UHFFFAOYSA-N,4,5,2,21,22
6b07bb81-4236-4978-80d8-cf091d74c726,9317693,COc1ccc(C(=O)/C=C/c2ccccc2F)c(OC)c1,,286.3,3.74,35.53,DDEGWQCQTFQKBQ-JXMROGBWSA-N,5,3,0,21,22
adfc51a0-b37d-410e-bd44-040b48183304,8633164,COc1cccc(OC)c1OCCNCC1COc2ccccc2O1.Cl,,381.86,2.93,58.18,KAHMEWANVDFFCQ-UHFFFAOYSA-N,8,6,1,26,27
622a73f5-0e34-4de3-8a21-f2b64edac2cb,9319640,Cc1ccc(NC(=O)CC2NCCNC2=O)c(C)c1,,261.32,0.72,70.23,OBMGXFWGABZVEW-UHFFFAOYSA-N,3,3,3,19,20
12f34ccc-b048-4eea-927b-3c547c60687a,8633023,Cc1nc2c(OCc3ccccc3)cccn2c1CC#N,,277.33,3.29,50.32,PYKJFEPAUKAXNN-UHFFFAOYSA-N,4,4,0,21,23
09379ebb-ca92-4f09-89bd-abb1cad2f944,9321190,CC(=O)Nc1ccc(S(=O)(=O)NCCn2cc(-c3ccncc3)cn2)c(C)c1,,399.48,2.19,105.98,LQVSEINWVYULHS-UHFFFAOYSA-N,7,6,2,28,30
2911deb3-6b8d-43ac-b96a-e5d31c0eac20,9317526,O=C(CCl)Nc1nc(-c2ccccc2)ns1,,253.71,2.38,54.88,DSELUSKAJCJQHM-UHFFFAOYSA-N,3,4,1,16,17
abc0cc6f-2502-4332-b0c0-baee7e61aa2c,9320473,O=[N+]([O-])c1ccccc1S(=O)(=O)Oc1ccccc1Cl,,313.72,3.02,86.51,XSSJOUMWWSBEKI-UHFFFAOYSA-N,4,5,0,20,21
1f95b5cf-c546-4eee-9100-d84f5e176a67,8632863,O=C(N[C@@H]1CCCNC1)c1cc2cccc(Br)c2s1,,339.26,3.15,41.13,LRYYPTVUWGMZQB-SNVBAGLBSA-N,2,3,2,19,21
5a3ecaa3-9e66-409f-8173-321829cb1dbb,9322413,CCOc1cc2occ(-c3ccc4c(c3)OCCO4)c(=O)c2cc1CC,,352.39,4.19,57.9,MHTOWBSSVLWAJU-UHFFFAOYSA-N,4,5,0,26,29
930366d1-72d8-4d71-8bfe-f2ce1d5ffb37,9313134,O=C(O)C1CCCN(c2cc(-n3cccn3)ncn2)C1,,273.3,0.96,84.14,UZMIOMBPTDFTQY-UHFFFAOYSA-N,3,6,1,20,22
1cef5864-df60-43f2-a10f-12b11173b597,9318102,CC(=O)c1c[nH]c2ccccc12,,159.19,2.37,32.86,VUIMBZIZZFSQEE-UHFFFAOYSA-N,1,1,1,12,13
90f0bbc1-d567-48a6-8c88-c274f9be7c13,8633206,Oc1nc2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,,390.41,3.58,44.53,PPRRDFIXUUSXRA-UHFFFAOYSA-N,4,5,1,28,31
2841a8b6-f3e2-459f-9c82-61f6f82edb0d,9319081,COc1ccc(C(=O)CC2(O)C(=O)Nc3ccc(Cl)cc32)cc1,,331.75,2.76,75.63,KOKJYSFCUDPACI-UHFFFAOYSA-N,4,4,2,23,25
e9ed308e-7aa2-4c1e-b66c-ce63e6f6a220,8633301,O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,,347.41,5.11,58.56,DGENZVKCTGIDRZ-UHFFFAOYSA-N,8,3,2,26,28
78508fb1-ed2c-4d08-85ce-749476f204ca,9322561,Clc1cccc(CN2CCN(c3ccnc(N4CCCC4)n3)CC2)c1,,357.89,3.05,35.5,ZLMMNXROWSSLGF-UHFFFAOYSA-N,4,5,0,25,28
625c9ed9-0090-4ea3-b417-131903a9632d,9322410,COC(=O)COc1ccc2c(C)c(-c3ccc(OC)c(OC)c3)c(=O)oc2c1,,384.38,3.34,84.2,OCUANXLJNQPTOY-UHFFFAOYSA-N,6,7,0,28,30
55368c23-0214-4671-aa78-da8cb0dd969b,9318293,Cc1ccc(S(=O)(=O)N(C)c2ccc(C(=O)N3CCCCC3)cc2)cc1,,372.49,3.45,57.69,ZWXHHXNVOCAWNY-UHFFFAOYSA-N,4,3,0,26,28
edbbb7c5-1252-4cfe-8aa4-900d4c10ccdc,9313480,O=C(NC1CC1)c1nnn(-c2ccc(NC(=O)C3CCCC3)cc2)n1,,340.39,1.68,101.8,PTTWDMJKIOYMBE-UHFFFAOYSA-N,5,6,2,25,28
d091f18b-0a40-4306-b188-f2184a01e7e8,9317870,Cc1ccc(NC(=O)CSc2ccc(-c3ccccn3)nn2)cc1F,,354.41,3.72,67.77,ZGMMFTMAMNSFED-UHFFFAOYSA-N,5,5,1,25,27
8cf93805-af4d-4167-b583-f6254d42219e,9312613,O=C(O)CCc1csc(NC(=O)c2ccc(=O)[nH]c2)n1,,293.3,1.1,112.15,PPUCMEPQXHRAHM-UHFFFAOYSA-N,5,5,3,20,21
40dc4081-34d3-4f8d-ad13-86378f482983,9318864,NC(=O)c1ccsc1N,,142.18,0.43,69.11,WHZIZZOTISTHCT-UHFFFAOYSA-N,1,3,2,9,9
36ae59cf-64a0-4517-86c0-91c363d03f08,9319781,O=C1CC(c2ccccc2)CCN1,,175.23,1.68,29.1,YZUKXJQGAVJSTK-UHFFFAOYSA-N,1,1,1,13,14
1162063a-95b2-4a58-ab05-5eff5add4443,9315493,Cn1nc(C(=O)NCC#CCOc2ccccc2C(N)=O)ccc1=O,,340.34,-0.31,116.31,WIPHIFRGLMISNP-UHFFFAOYSA-N,5,6,2,25,26
0d4fade4-161c-4b50-982e-a6711e32ee0a,9314333,Cc1nc(-c2cccc(NC(=O)c3ccc(=O)oc3)c2)cs1,,312.35,3.32,72.2,LLVGEQCPJNNPDF-UHFFFAOYSA-N,3,5,1,22,24
7d9d8bd4-4782-474b-b694-118015482d64,9320379,COc1ccccc1-c1coc2cc(OC(=O)/C=C/c3ccccc3)ccc2c1=O,,398.41,5.09,65.74,OZCAXZMVWODLMH-SDNWHVSQSA-N,5,5,0,30,33
fd9bb1b9-1f3a-4743-b1e9-08e908ef484e,8632831,CCCN1CCC[C@@H]2Cc3n[nH]cc3C[C@H]21.Cl,,255.79,2.42,31.92,HJHVRVJTYPKTHX-HTMVYDOJSA-N,2,2,1,17,18
78e5d765-9a8a-458e-a74c-be1bdf29131c,9313944,OC1CC2CCC(C1)N2Cc1ccoc1,,207.27,1.77,36.61,FONKVQNOVHBKDI-UHFFFAOYSA-N,2,3,1,15,17
c6933ea3-33c6-49fb-a201-994c7954a307,8633437,Cc1nc(Nc2cnn(C3CCNCC3)c2)nc2c1N(C)C(=O)c1cc3ccccc3cc1N2C,,468.56,4.16,91.21,CHSDJDLAKKAWCI-UHFFFAOYSA-N,3,8,2,35,40
d3f1d28b-8c0d-43be-81ae-8b887bb69bf4,8633226,CS(=O)(=O)O.CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,,452.67,3.91,60.85,CZMDZGZYKOGLJY-UHFFFAOYSA-N,2,6,1,29,31
e6e74fdb-3d9f-44fc-846d-f112b65ec23f,9314601,Cc1nc(-c2ccccc2)sc1CCNC(=O)C(=O)Nc1ccccc1,,365.46,3.42,71.09,QXTUFPJGSWNFNB-UHFFFAOYSA-N,5,4,2,26,28
fc53d1b1-5f0e-4a38-8784-647f544011d2,9316039,O=C(NC1CCS(=O)(=O)C1)c1cc(O)ncn1,,257.27,-0.9,109.25,ZRVLZULVPUYXIC-UHFFFAOYSA-N,2,6,2,17,18
b2878086-2567-4106-ba79-81cad65a8f05,9319645,O=C(Nc1ccc([N+](=O)[O-])cc1)C(=O)N1CCC(O)CC1,,293.28,0.52,112.78,DPSJIHFOUUZEJB-UHFFFAOYSA-N,2,5,2,21,22
e0d1b5b7-d06f-493f-907f-fe7656df61a5,9318665,Cc1ccc(NNS(=O)(=O)c2ccc(C)cc2)cc1,,276.36,2.61,58.2,OSDZCCMUWCNEOP-UHFFFAOYSA-N,4,3,2,19,20
7abd554f-b9b3-47d1-abc4-0108941e6aa3,9319025,CC(=O)Nc1ccc(S(=O)(=O)N2CCCCC2C(=O)O)cc1,,326.37,1.27,103.78,BGVXSLAPWITTFG-UHFFFAOYSA-N,4,4,2,22,23
2b729d1f-e9ae-4345-baaa-a7126b0453b2,9320128,CCOC(=O)C(=O)Nc1nnc2n1CCCS2,,256.29,0.28,86.11,JQKNXGOKYGPXIK-UHFFFAOYSA-N,2,7,1,17,18
b008642d-5fbe-485c-b141-572ba90f9e5b,9317576,Cc1cc(C)c(S(=O)(=O)Oc2ccc(C(=O)OCc3ccccc3)cc2)cc1C,,410.49,4.74,69.67,LIWGFRRBTWEKNT-UHFFFAOYSA-N,6,5,0,29,31
911db6b2-9ae8-4ba3-9887-46bc97bd2eaf,9322334,COc1ccc(CC(=O)Nc2nnc(C)s2)cc1OC,,293.35,2.04,73.34,FKEUHFIXZRJOJQ-UHFFFAOYSA-N,5,6,1,20,21
7e101159-618f-4dbe-88ff-261658934b3b,9315689,COc1ccc(OC)c(N2CC(C(=O)Nc3ccc(F)cc3)CC2=O)c1,,358.37,2.83,67.87,SZXNVWMCLICATJ-UHFFFAOYSA-N,5,4,1,26,28
d3b946be-fb62-462e-87bf-1b39eef6c160,9313883,CCn1c(SCC(=O)Nc2cccc(C)c2)nc2c3cc(OC)ccc3n(C)c2c1=O,,436.54,3.96,78.15,KDNBUPZVXUIELZ-UHFFFAOYSA-N,6,7,1,31,34
037cad54-09d0-488c-b44b-718febffdad0,9320839,COc1ccccc1Oc1c(C)oc2cc(OCC(=O)OCc3ccccc3)ccc2c1=O,,446.45,5.02,84.2,NBAURDJTOBHDMK-UHFFFAOYSA-N,8,7,0,33,36
4131f3df-a519-4d55-a993-1d1f7498ac0d,9316339,COc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)cc1,,281.36,3.66,29.54,VYCHTZRFUNDXSN-AWNIVKPZSA-N,5,3,0,21,22
84e29ce0-874b-4969-ad7b-6b18c71bd657,9316490,C=C1CCCN(Cc2nc3ccccc3[nH]2)C1,,227.31,2.71,31.92,CSEWJXFUUAEAJC-UHFFFAOYSA-N,2,2,1,17,19
5b062d87-f164-4687-a840-b6896d8b8550,9320313,CCOC(=O)c1oc2cc(OS(C)(=O)=O)ccc2c(=O)c1-c1ccccc1OC,,418.42,2.98,109.11,PWWMZBSGPOUHCQ-UHFFFAOYSA-N,6,8,0,29,31
9c0e34c3-5276-4b4f-a3c4-b6036e753abd,9312968,Cc1cn2nc(C(=O)NC3CCCCC3C)cc2c(=O)[nH]1,,288.35,1.64,79.26,OIVXWGIGDIHYFL-UHFFFAOYSA-N,2,4,2,21,23
400ae38c-d2dc-44cc-99dd-cf79ded5d84d,9317561,C#CCn1/c(=N/C(=O)c2ccc(S(=O)(=O)N(CCC#N)CCC#N)cc2)sc2c(C)cc(C)cc21,,505.63,3.51,119.32,ULSFILLBBUATGX-FVDSYPCUSA-N,8,7,0,35,37
0c80b96b-c806-4123-b0a7-d864bea73a61,9318857,COc1ccc2nc(NC(=O)c3ccccc3[N+](=O)[O-])sc2c1,,329.34,3.47,94.36,VAUWYBKCJGMCHA-UHFFFAOYSA-N,4,6,1,23,25
36283d45-797e-4f83-86b9-0942a4dbf605,9322670,CCOc1cccc2cc(-c3ccc(OC)c(OC)c3)c(=O)oc12,,326.35,3.88,57.9,BSBXLVLZEWGUGJ-UHFFFAOYSA-N,5,5,0,24,26
8c17d143-7f7b-47ff-8ab1-c3dc7ed220de,9316886,C#CCn1/c(=N/C(=O)COc2ccc(Cl)cc2Cl)sc2cc(S(N)(=O)=O)ccc21,,470.36,2.8,103.75,CNOPEHDXXOFTMN-PYCFMQQDSA-N,5,6,1,29,31
13f0219f-28ec-4ff7-b14e-24c760b95625,9321624,CN(C)c1ccnc(C(=O)O)c1,,166.18,0.85,53.43,VCLGAZSRYZRTSE-UHFFFAOYSA-N,2,3,1,12,12
bfbf6642-975f-4e30-b272-bb9321bb93fb,9316098,Cc1n[nH]c(C)c1Sc1ccc(Cl)cc1,,238.74,3.83,28.68,FABJXTYEJRKXNN-UHFFFAOYSA-N,2,2,1,15,16
fe2bf938-0eae-4128-9227-7cf2c89fbd51,9314284,CN(C)NC(=O)c1c(NC(=O)c2ccc(S(=O)(=O)N(C)C)cc2)sc2c1CCCCC2,,464.61,2.73,98.82,HFAAUEWKSZNXNC-UHFFFAOYSA-N,6,6,2,31,33
2de4431c-f9ed-4296-a9e5-a97a4dadb98e,9322409,COC(=O)C(C)Oc1ccc2c(C)c(-c3ccccc3)c(=O)oc2c1,,338.36,3.71,65.74,MOUNWYNWEJZWEP-UHFFFAOYSA-N,4,5,0,25,27
391fdbc7-7a89-4d98-9ac8-07d410270c7d,9314338,C=CCn1c(SCC(=C)C)nc2c1c(=O)n(C)c(=O)n2C,,306.39,1.29,61.82,JRJSUXVWEXGIPV-UHFFFAOYSA-N,5,7,0,21,22
53409dff-9be9-42fe-8812-88ad7c032ec0,9314747,Cc1nc2sc(C(c3ccccc3F)N3CCOCC3)c(O)n2n1,,348.4,2.37,62.89,QTZMBAWXIBRZIE-UHFFFAOYSA-N,3,7,1,24,27
c699c24c-4bbd-448f-aef8-964556cad0eb,8633462,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1.Cl.Cl,,505.96,7.39,6.48,SDBHDSZKNVDKNU-UHFFFAOYSA-N,5,2,0,33,34
b075af02-e59a-461e-adec-f2a8790bee14,9313023,COc1nn(C)cc1C(=O)Nc1nnc(SC(C)C)s1,,313.41,2.03,81.93,WXNSGJIUZLTXQV-UHFFFAOYSA-N,5,8,1,20,21
7cdbed35-dee3-435b-b10b-d6c820e9671e,9319987,COc1ccc(-c2nn(CCC(=O)O)cc2/C=C(/C#N)C(N)=O)cc1OC,,370.37,1.43,140.46,ILHUOGVTDWLNJT-GHXNOFRVSA-N,8,7,2,27,28
b97f6957-1b96-4b45-9f38-e263b5972e08,9320125,CC(C)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,,325.42,2.54,88.16,ZJNZWOBMRLROTK-UHFFFAOYSA-N,5,5,2,21,22
5b3dbcd7-fd23-4671-9b0f-d960f734229f,9317050,C#CCn1/c(=N/C(=O)c2ccc(OC)cc2OC)sc2cccc(OC)c21,,382.44,3.1,62.05,BOHRZJHLPUTHGP-MRCUWXFGSA-N,5,6,0,27,29
1c72de01-b28e-4e6b-a495-3c35eb15860c,9318446,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)Nc2nnc(-c3cccc(OC)c3)o2)cc1,,458.54,3.81,114.63,ARFCZYBMMZZYSG-UHFFFAOYSA-N,10,7,1,32,34
de40d9cb-9f3f-43f8-ab1e-b2b594ce80c8,9313432,CC(C)(C)C(=O)N1CCC(Oc2ccncn2)C1,,249.31,1.5,55.32,KJHIKPVVTZNARO-UHFFFAOYSA-N,2,4,0,18,19
fa6166ad-e44f-4c30-80fd-e582238257b3,9322508,COc1ccccc1-c1c(C)oc2cc(OC(C)=O)ccc2c1=O,,324.33,3.7,65.74,CDJHYMNZHZFNMD-UHFFFAOYSA-N,3,5,0,24,26
f5450cfc-477a-4783-b1c0-f0dcab93aff5,9322550,CCOC(=O)Oc1ccc2c(=O)c(-c3ccc(OC)c(OC)c3)coc2c1,,370.36,4.01,84.2,JPKSEKDDGLHWFL-UHFFFAOYSA-N,5,7,0,27,29
dee6c4c8-6ca2-4e12-899b-0198c9993cde,9315871,CSc1nc(C)cc(N2CCNCC2)n1,,224.33,0.92,41.05,GKPDUYQDKLGIDT-UHFFFAOYSA-N,2,5,1,15,16
410d85e1-076d-4d76-af06-c17ec4f109ea,9321429,CC(C)(C)S(=O)(=O)C1CCN(C(=O)CCNS(=O)(=O)c2cccc(F)c2)C1,,420.53,1.31,100.62,FDPJUWBKSIQPRR-UHFFFAOYSA-N,6,5,1,27,28
2f876782-df2f-414e-a2b7-3302f86c63b4,9320757,Cc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCCC3)cc1C,,342.46,3.98,72.19,CXMPWDKLMNVJQB-UHFFFAOYSA-N,3,3,2,24,26
e08c46f8-97ae-4f1a-b924-4cacbbb63a44,9318330,CCOC(=O)c1ccc(NC(=O)c2ccc(S(=O)(=O)N3CC(C)CC(C)C3)cc2)cc1,,444.55,3.78,92.78,UKHUTYLRVRVMRV-UHFFFAOYSA-N,6,5,1,31,33
0ed6f0fb-8473-43bf-9e2a-4c98f2bcecbe,9320480,COc1ccc(/C(C#N)=C/c2ccc(-c3ccccc3F)o2)cc1OC,,349.36,5.17,55.39,VAABMMRZCRIKNP-RVDMUPIBSA-N,5,4,0,26,28
2348692c-56df-4491-a708-5cf1cebedd18,9313777,Cc1cccnc1OCC1CCN(c2nccn(C)c2=O)CC1,,314.39,1.78,60.25,YOJDPBIYEKUJLN-UHFFFAOYSA-N,4,6,0,23,25
d279095e-cc84-4f33-b69b-1b7635aebada,9320072,CCOC(=O)/C(C#N)=C\c1cn(CCC(=O)O)nc1-c1ccc(Cl)cc1,,373.8,3.15,105.21,BLPCBPUSPPHAFU-LCYFTJDESA-N,7,6,1,26,27
30cceb1e-4256-4282-bffa-3b66fe58f0e8,9321242,N#Cc1cccc(CN2CCN(c3ccccc3)CC2)c1,,277.37,2.88,30.27,KNZFWCFJJQETCP-UHFFFAOYSA-N,3,3,0,21,23
ed68824a-92ca-47ce-b805-255eee1b66fe,9319591,CCCn1c(S(=O)(=O)O)nc2ccccc21,,240.28,1.69,72.19,FWKRDYUGOORJQT-UHFFFAOYSA-N,3,4,1,16,17
145a660a-5554-4cf4-a4f3-110ae18e2e79,9317505,C#CCn1ccn(-c2ccc(OC)c(Cl)c2)c(=O)c1=O,,290.71,1.29,53.23,HNVTUFPFZJFRGR-UHFFFAOYSA-N,3,5,0,20,21
71a9bccd-e8fb-4204-b971-a634659a1663,8799779,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,,506.03,2.49,138.01,XHXFZZNHDVTMLI-UHFFFAOYSA-N,7,9,3,34,36
