user_compound_id,split
9317696,train
9317697,train
9317698,train
9317699,train
9317700,train
9317701,train
9317702,train
9317703,train
9317704,train
9317705,train
9317706,train
9317707,train
9317708,train
9317709,test
9317710,train
9317711,train
9317712,val
9317713,train
9317714,train
9317715,test
9317716,train
9317717,train
9317718,train
9317719,train
9317720,train
9317721,train
9317722,val
9317723,train
9317724,train
9317725,train
9317726,train
9317727,train
9317728,test
9317729,train
9317730,val
9317731,train
9317732,val
9317733,val
9317734,test
9317735,train
9317736,train
9317737,train
9317738,val
9317739,train
9317740,train
9317741,val
9317742,train
9317743,train
9317744,train
9317745,test
9317746,train
9317747,train
9317748,val
9317749,train
9317750,test
9317751,val
9317752,train
9317753,train
9317754,test
9317755,train
9317756,train
9317757,train
9317758,train
9317759,train
9317760,train
9317761,val
9317762,train
9317763,train
9317764,train
9317765,val
9317766,train
9317767,train
9317768,train
9317769,train
9317770,test
9317771,train
9317772,val
9317773,val
9317774,val
9317775,train
9317776,val
9317777,test
9317778,train
9317779,train
9317780,train
9317781,test
9317782,train
9317783,test
9317784,train
9317785,test
9317786,train
9317787,val
9317788,train
9317789,train
9317790,train
9317791,train
9317792,train
9317793,train
9317794,train
9317795,train
9317796,val
9317797,train
9317798,train
9317799,train
9317800,val
9317801,train
9317802,train
9317803,test
9317804,test
9317805,train
9317806,train
9317807,train
9317808,val
9317809,train
9317810,train
9317811,test
9317812,train
9317813,test
9317814,train
9317815,test
9317816,train
9317817,train
9317818,train
9317819,train
9317820,train
9317821,test
9317822,train
9317823,train
9317824,train
9317825,train
9317826,train
9317827,train
9317828,test
9317829,val
9317830,val
9317831,train
9317832,train
9317833,train
9317834,train
9317835,train
9317836,train
9317837,train
9317838,train
9317839,train
9317840,train
9317841,train
9317842,test
9317843,train
9317844,train
9317845,train
9317846,train
9317847,train
9317848,train
9317849,val
9317850,train
9317851,train
9317852,train
9317853,val
9317854,test
9317855,val
9317856,train
9317857,test
9317858,train
9317859,test
9317860,train
9317861,train
9317862,train
9317863,train
9317864,train
9317865,train
9317866,train
9317867,train
9317868,val
9317869,train
9317870,train
9317871,train
9317872,train
9317873,train
9317874,val
9317875,train
9317876,val
9317877,train
9317878,train
9317879,val
9317880,train
9317881,val
9317882,train
9317883,train
9317884,val
9317885,train
9317886,train
9317887,train
9317888,train
9317889,train
9317890,train
9317891,train
9317892,train
9317893,val
9317894,val
9317895,val
9317896,train
9317897,train
9317898,train
9317899,train
9317900,train
9317901,val
9317902,val
9317903,val
9317904,train
9317905,val
9317906,train
9317907,train
9317908,test
9317909,train
9317910,train
9317911,val
9317912,train
9317913,test
9317914,train
9317915,train
9317916,test
9317917,train
9317918,test
9317919,train
9317920,train
9317921,train
9317922,train
9317923,train
9317924,train
9317925,train
9317926,val
9317927,train
9317928,train
9317929,train
9317930,train
9317931,train
9317932,train
9317933,train
9317934,train
9317935,test
9317936,val
9317937,train
9317938,val
9317939,val
9317940,test
9317941,train
9317942,train
9317943,train
9317944,val
9317945,train
9317946,train
9317947,train
9317948,train
9317949,test
9317950,test
9317951,val
9317952,train
9317953,train
9317954,train
9317955,test
9317956,test
9317957,train
9317958,test
9317959,train
9317960,train
9317961,train
9317962,train
9317963,train
9317964,train
9317965,train
9317966,train
9317967,train
9317968,train
9317969,train
9317970,test
9317971,train
9317972,train
9317973,train
9317974,train
9317975,test
9317976,train
9317977,train
9317978,train
9317979,test
9317980,train
9317981,test
9317982,train
9317983,test
9317984,test
9317985,train
9317986,train
9317987,train
9317988,train
9317989,test
9317990,train
9317991,train
9317992,train
9317993,train
9317994,train
9317995,train
9317996,train
9317997,train
9317998,train
9317999,train
9318000,val
9318001,test
9318002,train
9318003,train
9318004,train
9318005,train
9318006,val
9318007,test
9318008,train
9318009,train
9318010,train
9318011,train
9318012,test
9318013,train
9318014,train
9318015,train
9318016,train
9318017,train
9318018,test
9318019,train
9318020,train
9318021,train
9318022,train
9318023,val
9318024,train
9318025,train
9318026,train
9318027,train
9318028,train
9318029,test
9318030,test
9318031,train
9318032,train
9318033,train
9318034,test
9318035,train
9318036,test
9318037,test
9318038,train
9318039,val
9318040,train
9318041,train
9318042,train
9318043,val
9318044,test
9318045,train
9318046,train
9318047,train
9318048,test
9318049,train
9318050,test
9318051,val
9318052,val
9318053,test
9318054,train
9318055,train
9318056,train
9318057,test
9318058,train
9318060,train
9318061,test
9318062,train
9318063,train
9318064,train
9318065,train
9318066,train
9318067,val
9318068,train
9318069,train
9318070,train
9318071,train
9318072,train
9318073,train
9318074,train
9318075,train
9318076,train
9318077,train
9318078,val
9318079,train
9318080,train
9318081,val
9318082,train
9318083,train
9318084,train
9318085,train
9318086,train
9318087,train
9318088,train
9318089,train
9318090,train
9318091,test
9318092,train
9318093,test
9318094,val
9318095,train
9318096,train
9318097,train
9318098,train
9318099,val
9318100,val
9318101,train
9318102,val
9318103,train
9318104,test
9318105,train
9318106,train
9318107,test
9318108,val
9318109,train
9318110,train
9318111,val
9318112,train
9318113,val
9318114,test
9318115,train
9318116,train
9318117,train
9318118,test
9318119,train
9318120,train
9318121,train
9318122,train
9318123,train
9318124,val
9318125,train
9318126,train
9318127,train
9318128,train
9318129,train
9318130,train
9318131,train
9318132,val
9318133,train
9318134,train
9318135,train
9318136,train
9318137,train
9318138,train
9318139,train
9318140,train
9318141,val
9318142,train
9318143,val
9318144,test
9318145,train
9318146,train
9318147,train
9318148,train
9318149,train
9318150,train
9318151,train
9318152,train
9318153,train
9318154,train
9318155,train
9318156,test
9318157,train
9318158,val
9318159,train
9318160,train
9318161,train
9318162,train
9318163,train
9318164,test
9318165,train
9318166,train
9318167,train
9318168,val
9318169,test
9318170,train
9318171,val
9318172,test
9318173,train
9318174,test
9318175,train
9318176,test
9318177,test
9318178,train
9318179,train
9318180,train
9318181,test
9318182,train
9318183,train
9318184,train
9318185,train
9318186,test
9318187,val
9318188,train
9318189,test
9318190,test
9318191,test
9318192,train
9318193,train
9318194,train
9318195,train
9318196,train
9318197,val
9318198,val
9318199,val
9318200,train
9318201,train
9318202,val
9318203,train
9318204,train
9318205,train
9318206,val
9318207,train
9318208,val
9318209,train
9318210,train
9318211,val
9318212,train
9318213,val
9318215,train
9318216,train
9318217,train
9318218,train
9318219,train
9318220,train
9318221,train
9318222,train
9318223,train
9318224,val
9318225,train
9318226,val
9318227,train
9318228,train
9318229,train
9318230,val
9318231,val
9318232,train
9318233,val
9318234,val
9318235,train
9318236,val
9318237,train
9318238,test
9318239,train
9318240,train
9318241,train
9318242,train
9318243,test
9318244,train
9318245,test
9318246,test
9318247,train
9318248,train
9318249,train
9318250,test
9318251,train
9318252,train
9318253,test
9318254,train
9318255,train
9318256,train
9318257,train
9318258,train
9318259,train
9318260,test
9318261,train
9318262,train
9318263,train
9318264,train
9318265,test
9318266,train
9318267,test
9318268,train
9318269,train
9318270,train
9318271,test
9318272,train
9318273,train
9318274,test
9318275,train
9318276,train
9318277,test
9318278,val
9318279,train
9318280,val
9318281,train
9318282,test
9318283,train
9318284,train
9318285,train
9318286,train
9318287,test
9318288,train
9318289,train
9318290,train
9318291,train
9318292,train
9318293,train
9318294,test
9318295,train
9318296,val
9318297,test
9318298,train
9318299,test
9318300,train
9318302,train
9318303,val
9318304,train
9318305,train
9318306,train
9318307,train
9318308,train
9318309,train
9318310,train
9318311,train
9318312,train
9318313,train
9318314,train
9318315,test
9318316,train
9318317,train
9318318,train
9318319,train
9318320,train
9318321,train
9318322,train
9318323,test
9318324,train
9318325,train
9318326,train
9318327,train
9318328,train
9318329,train
9318330,test
9318331,train
9318332,train
9318333,train
9318334,train
9318335,val
9318336,train
9318337,train
9318338,train
9318339,train
9318340,train
9318341,train
9318342,train
9318343,train
9318344,test
9318345,train
9318346,val
9318347,train
9318348,train
9318349,train
9318350,val
9318351,train
9318352,train
9318353,train
9318354,train
9318355,train
9318356,train
9318357,train
9318358,train
9318359,val
9318360,train
9318361,val
9318362,train
9318363,train
9318364,train
9318365,train
9318366,train
9318367,train
9318368,val
9318369,test
9318370,val
9318371,train
9318372,train
9318373,train
9318374,val
9318375,train
9318376,train
9318377,val
9318378,test
9318379,test
9318380,train
9318381,train
9318382,train
9318383,val
9318384,train
9318385,train
9318386,train
9318387,train
9318388,train
9318389,test
9318390,train
9318391,train
9318392,train
9318393,val
9318394,train
9318395,train
9318397,train
9318398,train
9318399,train
9318400,train
9318401,train
9318402,val
9318403,train
9318404,train
9318405,test
9318406,train
9318407,train
9318408,test
9318409,train
9318410,train
9318411,train
9318412,test
9318413,train
9318414,train
9318415,train
9318416,train
9318417,train
9318418,train
9318419,train
9318420,train
9318421,train
9318422,val
9318423,train
9318424,train
9318425,test
9318426,val
9318427,train
9318428,test
9318429,train
9318430,train
9318431,val
9318432,val
9318433,train
9318434,train
9318435,test
9318436,train
9318437,train
9318438,train
9318439,train
9318440,train
9318441,train
9318442,train
9318443,train
9318444,train
9318445,test
9318446,train
9318447,train
9318448,test
9318449,train
9318450,test
9318451,train
9318452,train
9318453,train
9318454,train
9318455,train
9318456,train
9318457,train
9318458,test
9318459,train
9318461,train
9318462,train
9318463,val
9318464,test
9318465,train
9318467,train
9318468,train
9318469,train
9318470,train
9318471,train
9318472,train
9318473,val
9318474,train
9318475,train
9318476,train
9318477,train
9318478,val
9318479,train
9318480,train
9318481,train
9318482,train
9318483,val
9318484,train
9318485,train
9318486,train
9318487,train
9318488,train
9318489,train
9318490,test
9318491,train
9318492,train
9318493,train
9318494,val
9318495,test
9318496,train
9318497,val
9318498,val
9318499,val
9318500,val
9318501,train
9318502,train
9318503,train
9318504,train
9318505,train
9318506,val
9318507,val
9318508,train
9318509,train
9318510,test
9318511,train
9318512,train
9318513,train
9318514,train
9318515,train
9318516,train
9318517,train
9318518,train
9318519,train
9318520,test
9318521,train
9318522,train
9318523,train
9318524,val
9318525,test
9318526,train
9318527,val
9318528,test
9318529,train
9318530,train
9318531,train
9318532,train
9318533,train
9318534,train
9318535,train
9318536,train
9318537,train
9318538,train
9318539,test
9318540,train
9318541,test
9318542,test
9318543,test
9318544,test
9318545,val
9318546,test
9318547,val
9318548,train
9318549,train
9318550,train
9318552,train
9318553,train
9318554,train
9318555,train
9318556,train
9318557,train
9318558,test
9318559,train
9318560,test
9318561,train
9318562,test
9318563,test
9318564,train
9318565,val
9318566,train
9318567,train
9318568,val
9318569,train
9318570,train
9318571,train
9318572,train
9318573,test
9318574,train
9318575,train
9318576,train
9318577,train
9318578,test
9318579,train
9318580,train
9318581,val
9318582,test
9318583,test
9318584,train
9318585,train
9318586,train
9318587,train
9318588,train
9318589,train
9318590,val
9318591,train
9318592,train
9318593,train
9318595,test
9318596,val
9318597,train
9318598,test
9318599,val
9318600,train
9318601,train
9318602,train
9318603,train
9318605,train
9318606,test
9318607,train
9318608,train
9318609,train
9318610,train
9318612,train
9318613,test
9318614,test
9318616,val
9318617,val
9318619,train
9318620,val
9318621,train
9318622,train
9318623,train
9318625,train
9318626,train
9318627,train
9318628,train
9318629,val
9318630,train
9318632,train
9318633,train
9318634,val
9318635,test
9318636,train
9318637,train
9318638,train
9318639,train
9318640,train
9318641,train
9318642,train
9318643,train
9318644,train
9318646,train
9318647,train
9318648,test
9318649,train
9318651,test
9318652,train
9318653,val
9318655,train
9318656,val
9318657,train
9318658,train
9318659,train
9318660,val
9318661,train
9318662,train
9318663,train
9318664,train
9318665,train
9318666,train
9318667,train
9318668,val
9318669,test
9318670,val
9318671,train
9318672,train
9318673,train
9318674,train
9318675,test
9318676,test
9318677,train
9318678,train
9318679,train
9318681,train
9318682,val
9318683,train
9318685,train
9318687,train
9318688,train
9318689,train
9318690,val
9318691,test
9318692,train
9318693,train
9318694,train
9318695,train
9318696,train
9318697,train
9318698,train
9318699,test
9318700,train
9318701,train
9318702,train
9318703,val
9318704,train
9318705,val
9318706,val
